URL;Date;Tweet;ID;Replies;Retweets;Likes;Quotes;Conv. ID;Language;Links;Media;Retweeted Tweet;Bookmarks;Username
https://twitter.com/KompasTV/status/1670932487806263297;20/06/2023 06:12;Pengamat: Pertemuan Puan dan AHY Tahap Awal Rekonsiliasi untuk Pilpres 2024 jika Terjadi 2 Putaran https://t.co/rv069mFMFn;1,67093E+18;2;8;17;0;1,67093E+18;in;http://dlvr.it/Sqwkq3;;;0;KompasTV
https://twitter.com/ForRezim/status/1670932149514698753;20/06/2023 06:10;"#RevolusiHancurkanOligarki
#KPUBiangKerokKecurangan

Hampir 10 th boneka 9 naga cina kaya di indonesia  memporak porandakan dan memiskinkan indonesia, sekarang mrk siapkan lagi boneka jilid 2 di pilpres 2024, siaga 1 utk kt lawan, ayo gerakkan pilpres dll tdk pakai quick count. https://t.co/awg9e9PDmP";1,67093E+18;1;4;5;0;1,67093E+18;in;;https://pbs.twimg.com/media/FzBX5IgakAEqF7s?format=jpg&name=orig;;0;ForRezim
https://twitter.com/syahriyan_87669/status/1670927610766041088;20/06/2023 05:52;Semoga pilpres 2024 yang akan datang berjalan dgn aman tentram jujur dan adil untuk Indonesia maju;1,67093E+18;0;0;0;0;1,67093E+18;in;;;;0;syahriyan_87669
https://twitter.com/SriYant00025139/status/1670926788695064577;20/06/2023 05:49;@PDemokrat Sekiranya mas AHY tidak terpilih jadi wapres mas Anies jgn berkecil hati..yg penting partai Demokrat, PKS dan Nasdem punya niat utk memenangkan pilpres thn 2024..setelah koalisi perubahan berkuasa tolong di perbaiki lagi sistem demokrasi di negara ini yg sudah kacau;1,67093E+18;1;0;4;0;1,67072E+18;in;;;;0;SriYant00025139
https://twitter.com/Busybreath/status/1670924967847034881;20/06/2023 05:42;@tafauls @ManUtd_ID Bang Pilpres 2024 Kira kira siapa ya?;1,67092E+18;0;0;0;0;1,6625E+18;in;;;;0;Busybreath
https://twitter.com/AirinNatasya1/status/1670921635057266688;20/06/2023 05:28;"Literasi Mewaspadai Politik Uang
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#TolakPolitikMasjid
#PemilihPemula
#PemilihMuda
#Pancasila
#Pemilu2024
#Pilpres2024
#Capres2024
#KPU
#Bawaslu
#IndonesiaMaju https://t.co/N3fTDn2Rwc";1,67092E+18;0;0;0;0;1,67092E+18;in;;https://pbs.twimg.com/media/FzBOXyvacAAMED7?format=jpg&name=orig;;0;AirinNatasya1
https://twitter.com/AirinNatasya1/status/1670921610315075588;20/06/2023 05:28;"Literasi Mewaspadai Politik Uang
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#TolakPolitikMasjid
#PemilihPemula
#PemilihMuda
#Pancasila
#Pemilu2024
#Pilpres2024
#Capres2024
#KPU
#Bawaslu
#IndonesiaMaju https://t.co/AFOjpSd3Wu";1,67092E+18;0;0;0;0;1,67092E+18;in;;https://pbs.twimg.com/media/FzBOWXTaIAATzcm?format=jpg&name=orig;;0;AirinNatasya1
https://twitter.com/AirinNatasya1/status/1670921585937764352;20/06/2023 05:28;"Literasi Mewaspadai Politik Uang
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#TolakPolitikMasjid
#PemilihPemula
#PemilihMuda
#Pancasila
#Pemilu2024
#Pilpres2024
#Capres2024
#KPU
#Bawaslu
#IndonesiaMaju https://t.co/YO54aZGiV0";1,67092E+18;0;0;0;0;1,67092E+18;in;;https://pbs.twimg.com/media/FzBOU5waUAExZbB?format=jpg&name=orig;;0;AirinNatasya1
https://twitter.com/AirinNatasya1/status/1670921562084761608;20/06/2023 05:28;"Literasi Mewaspadai Politik Uang
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#TolakPolitikMasjid
#PemilihPemula
#PemilihMuda
#Pancasila
#Pemilu2024
#Pilpres2024
#Capres2024
#KPU
#Bawaslu
#IndonesiaMaju https://t.co/Mq08mX04GA";1,67092E+18;0;0;0;0;1,67092E+18;in;;https://pbs.twimg.com/media/FzBOTiLaUAEKShA?format=jpg&name=orig;;0;AirinNatasya1
https://twitter.com/AirinNatasya1/status/1670921540064677888;20/06/2023 05:28;"Literasi Mewaspadai Politik Uang
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#TolakPolitikMasjid
#PemilihPemula
#PemilihMuda
#Pancasila
#Pemilu2024
#Pilpres2024
#Capres2024
#KPU
#Bawaslu
#IndonesiaMaju https://t.co/plE71j5lzh";1,67092E+18;0;0;0;0;1,67092E+18;in;;https://pbs.twimg.com/media/FzBOSO6agAEtlQV?format=jpg&name=orig;;0;AirinNatasya1
https://twitter.com/Ini_ajunk/status/1670917801656340482;20/06/2023 05:13;Roy Marten Dukung Capres Ganjar Prabowo Subianto di Pilpres 2024 | https://t.co/mTZU7msDlW - https://t.co/O9eL4YJkLs #Prabowo #BangkitBersama https://t.co/hHZW5ol7SN;1,67092E+18;0;0;0;0;1,67092E+18;in;http://merdeka.com;;;0;Ini_ajunk
https://twitter.com/Ini_ajunk/status/1670917787739639809;20/06/2023 05:13;Simpatisan Jokowi Ponorogo Dukung Prabowo Subianto di Pilpres 2024 - beritajatim | Portal Berita Jawa Timur #Prabowo #BangkitBersama https://t.co/ZiD7vBhlmx;1,67092E+18;0;0;0;0;1,67092E+18;in;http://dlvr.it/SqwfZH;;;0;Ini_ajunk
https://twitter.com/MelodiAsyik/status/1670908271031627777;20/06/2023 04:35;"@budimandjatmiko @jokowi @sahaL_AS Sudahlah, Jokowi tdk usah lagi cawe-cawe Pilpres 2024

Kalau Jokowi masih lanjut cawe-cawe hanya akan menambah dosa Jokowi &amp; musuh Jokowi

Banyak kok orang yg lebih baik dibanding Jokowi, &amp; niscaya Anies akan mampu menyempurnakan pekerjaan Jokowi sbgmn rekam jejak di Jkt kemarin";1,67091E+18;11;1;11;1;1,6708E+18;in;;;;0;MelodiAsyik
https://twitter.com/MelodiAsyik/status/1670907571388170241;20/06/2023 04:33;"Sudahlah, Jokowi tdk usah lagi cawe-cawe Pilpres 2024

Kalau Jokowi masih lanjut cawe-cawe hanya akan menambah dosa Jokowi &amp; musuh Jokowi

Banyak kok orang yg lebih baik dibanding Jokowi, &amp; niscaya Anies akan mampu menyempurnakan pekerjaan Jokowi sbgmn rekam jejak di Jkt kemarin";1,67091E+18;4;1;1;0;1,67091E+18;in;;;;0;MelodiAsyik
https://twitter.com/girsang_smile/status/1670907231121059840;20/06/2023 04:31;Kawal dan Dukung Kesuksesan Tahapan Pemilu dan Pilpres 2024, Kajati Sumut Pastikan Kejari Lakukan Ini https://t.co/HGqS2veD5O;1,67091E+18;0;0;0;0;1,67091E+18;in;https://www.solusiharian.com/politik/10109201181/kawal-dan-dukung-kesuksesan-tahapan-pemilu-dan-pilpres-2024-kajati-sumut-pastikan-kejari-lakukan-ini;;;0;girsang_smile
https://twitter.com/Fr4nst/status/1670894025065533445;20/06/2023 03:39;@OppaHan4 @abwnews_ Adik, keponakan, sepupu dan teman2 yg di Aussie gak ada yg dukung Anies. Pilpres 2019, Jokowi menang telak di Aussie. Gw yakin Pilpres 2024, Ganjar juga akan menang telak di luar negeri. Krn mayoritas warga Indonesia yg diluar negeri tdk suka politik identitas.;1,67089E+18;0;0;2;0;1,67076E+18;in;;;;0;Fr4nst
https://twitter.com/AthoSalimArmala/status/1670889054911754240;20/06/2023 03:19;Pleno PKB Putuskan Cak Imin Dipingit Jelang Pilpres 2024! https://t.co/mgGPVO56NC;1,67089E+18;0;1;1;0;1,67089E+18;in;https://dtk.id/NAquTY;;;0;AthoSalimArmala
https://twitter.com/ApulPSitompul/status/1670881414081024000;20/06/2023 02:49;@KompasTV Setuju pak @jokowi salah pilih pemimpin hutang nambah lg jgn² 5 taon kedepan jd 12ribu Triliun . Ini harus dihentikan. Jgn lg tukang hutang dipilih di pilpres 2024.;1,67088E+18;0;0;0;0;1,67058E+18;in;;;;0;ApulPSitompul
https://twitter.com/fathw25/status/1670874760425934848;20/06/2023 02:22;LSI Denny JA: Prabowo Capres Pertama yang Lolos Putaran Kedua Pilpres 2024 - Okezone News #Prabowo #PrabowoUnggul https://t.co/P3xlt4zhqZ;1,67087E+18;0;0;0;0;1,67087E+18;in;http://dlvr.it/SqwMmQ;;;0;fathw25
https://twitter.com/Ini_ajunk/status/1670873144385740801;20/06/2023 02:16;Partai Gerindra Lampung Siap Menangkan Prabowo Subianto Subianto Pilpres 2024 - TribunLampung Wiki #Prabowo #BangkitBersama https://t.co/nU1Y2Qx8WW;1,67087E+18;0;0;0;0;1,67087E+18;in;http://dlvr.it/SqwM6n;;;0;Ini_ajunk
https://twitter.com/s_larasayu/status/1670869051583922176;20/06/2023 01:59;Kader Gerindra, jangan takut tantangan! Prabowo pengen 30 orang yakin berkat kalian! pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;s_larasayu
https://twitter.com/angelamurinnn/status/1670868971976028161;20/06/2023 01:59;Prabowo punya harapan besar: Kader Gerindra, masing-masing bikin 30 orang yakin! pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;angelamurinnn
https://twitter.com/dianifbriani/status/1670867887798751232;20/06/2023 01:55;Buat kalian, kader Gerindra, tugasnya simpel: ceritain program Prabowo di Pilpres 2024! pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;dianifbriani
https://twitter.com/inayahwlndr/status/1670867811730882560;20/06/2023 01:55;Eh, kader-kader Gerindra, jangan lupa, tugasnya ngomongin program Prabowo buat Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;inayahwlndr
https://twitter.com/SINDOnews/status/1670867804793507842;20/06/2023 01:55;"Gabungan Seniman Indonesia (GSI) Kota Salatiga deklarasi mendukung Ganjar Pranowo dalam Pilpres 2024. Deklarasi itu melibatkan ratusan seniman lokal.

 #Sindonews #news .https://t.co/iJ84YYTWW9";1,67087E+18;0;2;6;0;1,67087E+18;in;https://daerah.sindonews.com/read/1131403/707/seniman-salatiga-deklarasi-dukung-ganjar-presiden-2024-1687172767;;;0;SINDOnews
https://twitter.com/zlfahaifa/status/1670867722249588736;20/06/2023 01:54;Jadi tugas kader Partai Gerindra tuh gampang, ya: ceritain program Prabowo buat Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;zlfahaifa
https://twitter.com/adiniacarolina/status/1670867322469511168;20/06/2023 01:53;Jangan lupa ya, kader Partai Gerindra, tugasnya nyosialisasiin program Prabowo buat Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;adiniacarolina
https://twitter.com/hyunaindira/status/1670867237262196739;20/06/2023 01:52;Kader Gerindra, jadi tugasnya nyeritain program Prabowo di Pilpres 2024, ya! pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;hyunaindira
https://twitter.com/falishagitaa/status/1670867171952701440;20/06/2023 01:52;Kader-kader Partai Gerindra, tugasnya sederhana: sebarkan program Prabowo buat Pilpres 2024! pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;falishagitaa
https://twitter.com/rrianapangestu/status/1670867013080846336;20/06/2023 01:51;Kader Gerindra punya tanggung jawab: sampaikan program Prabowo di Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;rrianapangestu
https://twitter.com/shafiraptrr/status/1670866929408675840;20/06/2023 01:51;Gerindra berharap pada kader-kadernya: sebarkan program Prabowo buat Pilpres 2024! pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;shafiraptrr
https://twitter.com/srhdestya/status/1670866826082000896;20/06/2023 01:51;Kader Partai Gerindra, satu tugas aja: jadi penyebar program Prabowo di Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;srhdestya
https://twitter.com/rizkaoliviaa17/status/1670866762844495872;20/06/2023 01:50;Riza Patria nagih janji, kader Gerindra harus menyosialisasikan program Prabowo di Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;rizkaoliviaa17
https://twitter.com/cndyyuviaa/status/1670866688617902080;20/06/2023 01:50;Penting nih! Kader Partai Gerindra, tugasnya sosialisasiin program Prabowo buat Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;cndyyuviaa
https://twitter.com/valenlaurenciaa/status/1670866595655323648;20/06/2023 01:50;Gerindra butuh kalian, kader-kader harus nyampaikan program Prabowo di Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;valenlaurenciaa
https://twitter.com/Bellagrcva09_/status/1670866515212795905;20/06/2023 01:49;Tugas simpel buat kader-kader Partai Gerindra: sampaikan program Prabowo untuk Pilpres 2024! pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;Bellagrcva09_
https://twitter.com/Nairavinska_/status/1670866411504406529;20/06/2023 01:49;Kader Gerindra, punya tugas menarik nih: jadi penghubung program Prabowo di Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;Nairavinska_
https://twitter.com/Rskanatiara_/status/1670866305086525440;20/06/2023 01:49;Riza Patria ingetin kader-kader Partai Gerindra: sampaikan program Prabowo untuk Pilpres 2024! pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;Rskanatiara_
https://twitter.com/meydinapu_/status/1670866242297815041;20/06/2023 01:48;Kepada kader-kader Gerindra, jangan lupa ya, tugasnya adalah ngomongin program Prabowo di Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;meydinapu_
https://twitter.com/dindakrnaa_/status/1670866167001649154;20/06/2023 01:48;Kader Partai Gerindra, jadi tugasnya tuh sosialisasiin program Prabowo di Pilpres 2024, lho. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;dindakrnaa_
https://twitter.com/riskaaalia_/status/1670866104405880832;20/06/2023 01:48;Hal yang perlu diingat oleh kader Gerindra: program Prabowo harus disosialisasikan untuk Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;riskaaalia_
https://twitter.com/Ylintaaan_/status/1670866029285875714;20/06/2023 01:47;Gerindra punya tugas seru nih! Kader-kader harus ceritain program Prabowo buat Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;Ylintaaan_
https://twitter.com/renooopras/status/1670865956560830464;20/06/2023 01:47;Riza Patria minta tolong, kader Gerindra harus sampaikan program Prabowo buat Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;renooopras
https://twitter.com/bukhoriiimamm/status/1670865853074784256;20/06/2023 01:47;Kader Partai Gerindra, tugasnya jelas: ngomongin program Prabowo di Pilpres 2024 ke masyarakat. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;bukhoriiimamm
https://twitter.com/_keylanastasya/status/1670865692672008192;20/06/2023 01:46;Ada yang perlu diingetin nih, tugas kader Gerindra: sebarkan program Prabowo buat Pilpres 2024! pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;_keylanastasya
https://twitter.com/fanesyakhanadia/status/1670865107566596098;20/06/2023 01:44;Catet, ya! Tugas kader Partai Gerindra: jangan lupa sampaikan program Prabowo di Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;fanesyakhanadia
https://twitter.com/dnzel_fzn/status/1670865032983511040;20/06/2023 01:44;Kader Gerindra, tugas kalian adalah ngasih tau masyarakat soal program Prabowo buat Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67087E+18;0;0;0;0;1,67087E+18;in;;;;0;dnzel_fzn
https://twitter.com/langregnta/status/1670864953560158209;20/06/2023 01:43;Riza Patria ingetin, tugas kader Partai Gerindra adalah sosialisasi program Prabowo di Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;langregnta
https://twitter.com/nafdefara/status/1670864881388761088;20/06/2023 01:43;Hal penting buat kader Gerindra: sampaikan program Prabowo ke masyarakat, nih! pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;nafdefara
https://twitter.com/nfdaurora/status/1670864803202727937;20/06/2023 01:43;Kader Gerindra, tugas kalian jelas: sampaikan program Prabowo untuk Pilpres 2024! pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;1;0;1,67086E+18;in;;;;0;nfdaurora
https://twitter.com/wulanfbriantii/status/1670864609568518144;20/06/2023 01:42;Ada firasat dari Gus Dur bahwa Prabowo akan menjadi presiden kelak. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;wulanfbriantii
https://twitter.com/mhndradewa/status/1670864428450078720;20/06/2023 01:41;Gus Dur pernah menyatakan bahwa Prabowo akan jadi presiden saat sudah matang. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;mhndradewa
https://twitter.com/darahnd/status/1670864118239354880;20/06/2023 01:40;"Gus Dur pernah bilang, ""Prabowo bisa jadi presiden, tapi nunggu dia dewasa dulu."" pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;darahnd
https://twitter.com/Anggitamonka_/status/1670864047510798336;20/06/2023 01:40;Gus Dur punya prediksi menarik tentang Prabowo sebagai presiden di masa depan. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;Anggitamonka_
https://twitter.com/ifanajelita_/status/1670863942690947074;20/06/2023 01:39;Gus Dur mengatakan bahwa Prabowo akan menjadi presiden di saat yang tepat. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;ifanajelita_
https://twitter.com/zmraylanda_/status/1670863870448250880;20/06/2023 01:39;Pernah dengar cerita dari Gus Dur tentang Prabowo sebagai calon presiden di masa depan? pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;zmraylanda_
https://twitter.com/restisftrii_/status/1670863775078174722;20/06/2023 01:39;"Gus Dur: ""Jika Prabowo sudah cukup umur, dia bisa jadi presiden nanti."" pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;restisftrii_
https://twitter.com/utamievitaa_/status/1670863669826293760;20/06/2023 01:38;Ada omongan menarik dari Gus Dur soal Prabowo jadi presiden saat sudah cukup umur. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;utamievitaa_
https://twitter.com/febbyrasqiani_/status/1670863599403958272;20/06/2023 01:38;Gus Dur memberi isyarat bahwa Prabowo akan menjadi presiden jika sudah dewasa. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;febbyrasqiani_
https://twitter.com/delaryanti3/status/1670863524212666370;20/06/2023 01:38;Prabowo akan jadi presiden, sesuai perkataan Gus Dur kalo udah waktunya. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;delaryanti3
https://twitter.com/muhammadrobbah/status/1670863250890854400;20/06/2023 01:36;"PKB Yakin Prabowo Pilih Cak Imin @cakimiNOW Jadi Cawapres di Pilpres 2024.

Gus Imin Ibarat Kembang Desa Wangi Semerbak. Semua Mengidamkannya. Dan Pak Prabowo @prabowo Pasti Meminangnya karena 2 Keluarga Besar Gerindra dan PKB sudah sepakat. Menunggu Akad
 https://t.co/EmrYt2Xrq5";1,67086E+18;0;4;4;1;1,67086E+18;in;https://kabar24.bisnis.com/read/20230619/15/1666792/pkb-yakin-prabowo-pilih-cak-imin-jadi-cawapres-di-pilpres-2024;;;0;muhammadrobbah
https://twitter.com/gbrllekaa/status/1670863030916362242;20/06/2023 01:36;Saat itu, Gus Dur ngasih sinyal Prabowo bakal jadi presiden nanti. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;gbrllekaa
https://twitter.com/hnnajuliana/status/1670862867556601856;20/06/2023 01:35;Ada pernyataan menarik dari Gus Dur tentang masa depan Prabowo sebagai presiden. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;1;0;1,67086E+18;in;;;;0;hnnajuliana
https://twitter.com/ghaisanhmzh/status/1670862762682245120;20/06/2023 01:35;Prabowo bakal jadi presiden, katanya Gus Dur kalo udah waktunya. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;ghaisanhmzh
https://twitter.com/lramdn/status/1670862670336237570;20/06/2023 01:34;Gus Dur dulu pernah bikin ramalan, Prabowo bisa jadi presiden pas udah cukup umur. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo;1,67086E+18;0;0;0;0;1,67086E+18;in;;;;0;lramdn
